item,itemLabel,itemDescription,sVolume,Volume,short_name,dblpProceedingsId,title,language_of_work_or_name,language_of_work_or_nameLabel,URN_NBN,publication_date,described_at_URL,event,eventLabel,eventSeries,eventSeriesLabel,eventSeriesOrdinal,dblpEventId,fullWorkUrl,ppnId,homePage
http://www.wikidata.org/entity/Q113511478,"Proceedings of the Autonomous Agents'01 Workshop on Agents Supported Cooperative Work  (ASCW'01), Montreal, Canada, May 29, 2001.",Workshop Proceedings ASCW'01,50,,ASCW'01,,"Proceedings of the Autonomous Agents'01 Workshop on Agents Supported Cooperative Work  (ASCW'01), Montreal, Canada, May 29, 2001.",http://www.wikidata.org/entity/Q1860,English,urn:nbn:de:0074-50-2,2001/9/10 0:00,http://ceur-ws.org/Vol-50/,http://www.wikidata.org/entity/Q113673682,ASCW '01 Agents Supported Cooperative Work,,,,,http://ceur-ws.org/Vol-50/,,
http://www.wikidata.org/entity/Q113547299,Ontologies and texts,Proceedings of ISDO '00 workshop,51,,ISDO '00,,Ontologies and texts,,,urn:nbn:de:0074-51-6,2001/9/25 0:00,http://ceur-ws.org/Vol-51/,http://www.wikidata.org/entity/Q113673683,Ontologies and texts,,,,,http://ceur-ws.org/Vol-51/,,
http://www.wikidata.org/entity/Q113546210,OAS'01 Ontologies in Agent Systems,Proceedings of OAS '01 workshop,52,,OAS '01,,OAS'01 Ontologies in Agent Systems,,,urn:nbn:de:0074-52-9,2001/9/19 0:00,http://ceur-ws.org/Vol-52/,http://www.wikidata.org/entity/Q113673686,OAS'01 Ontologies in Agent Systems,,,,,http://ceur-ws.org/Vol-52/,,
http://www.wikidata.org/entity/Q113546209,Proceedings of the 2002 International Workshop on Description Logics (DL2002),Proceedings of DL2002 workshop,53,,DL2002,conf/dlog/2002,Proceedings of the 2002 International Workshop on Description Logics (DL2002),,,urn:nbn:de:0074-53-2,2002/4/2 0:00,http://ceur-ws.org/Vol-53/,,,,,,,http://ceur-ws.org/Vol-53/,,
http://www.wikidata.org/entity/Q113546207,Proceedings of the 9th International Workshop on Knowledge Representation meets Databases(KRDB 2002),Proceedings of KRDB'02 workshop,54,,KRDB'02,conf/krdb/2002,Proceedings of the 9th International Workshop on Knowledge Representation meets Databases(KRDB 2002),,,urn:nbn:de:0074-54-6,2002/4/2 0:00,http://ceur-ws.org/Vol-54/,,,,,,,http://ceur-ws.org/Vol-54/,,
http://www.wikidata.org/entity/Q113546206,Semantic Web Workshop 2002,Proceedings of ISDO '00 workshop,55,,ISDO '00,conf/sww/2002,Semantic Web Workshop 2002,,,urn:nbn:de:0074-55-9,2002/4/25 0:00,http://ceur-ws.org/Vol-55/,http://www.wikidata.org/entity/Q106338637,"WWW2002 International Workshop on the Semantic Web, Hawaii, May 7, 2002",http://www.wikidata.org/entity/Q105700351,International Workshop on the Semantic Web,3,,http://ceur-ws.org/Vol-55/,,
http://www.wikidata.org/entity/Q113546205,Bildverarbeitung für die Medizin 2002,Proceedings of WMBV'2002 workshop,56,,WMBV'2002,conf/bildmed/2002,Bildverarbeitung für die Medizin 2002,,,urn:nbn:de:0074-56-2,2002/5/1 0:00,http://ceur-ws.org/Vol-56/,http://www.wikidata.org/entity/Q113673690,Bildverarbeitung für die Medizin 2002,,,,conf/bildmed/bildmed2002,http://ceur-ws.org/Vol-56/,,
http://www.wikidata.org/entity/Q113549381,Proceedings of the Fourth International Bi-Conference Workshop on  AGENT-ORIENTED INFORMATION SYSTEMS (AOIS-2002 at CAiSE*02)  Toronto,Proceedings of ISDO '00 workshop Toronto,57,,ISDO '00,conf/aois/2002-1,AOIS '02 AGENT-ORIENTED INFORMATION SYSTEMS,,,urn:nbn:de:0074-57-6,2002/5/15 0:00,http://ceur-ws.org/Vol-57/,http://www.wikidata.org/entity/Q113673691,Fourth International Bi-Conference Workshop on AGENT-ORIENTED INFORMATION SYSTEMS (AOIS-2002 at CAiSE*02),,,,conf/aois/aois2002-1,http://ceur-ws.org/Vol-57/,,
http://www.wikidata.org/entity/Q113546202,Design and Management of Data Warehouses 2002,Proceedings of DMDW-2002 workshop,58,,DMDW-2002,conf/dmdw/2002,Design and Management of Data Warehouses 2002,,,urn:nbn:de:0074-58-9,2002/5/22 0:00,http://ceur-ws.org/Vol-58/,http://www.wikidata.org/entity/Q106332358,"Design and Management of Data Warehouses 2002, 4th Intl. Workshop DMDW'2002, Toronto, Canada, May 27, 2002",http://www.wikidata.org/entity/Q105698581,Design and Management of Data Warehouses,4,,http://ceur-ws.org/Vol-58/,,
http://www.wikidata.org/entity/Q113546201,Proceedings of the Fourth International Bi-Conference Workshop on  AGENT-ORIENTED INFORMATION SYSTEMS (AOIS-2002 at AAMAS*02) Bologna,Proceedings of ISDO '00 workshop,59,,ISDO '00,conf/aois/2002-2,AOIS '02 AGENT-ORIENTED INFORMATION SYSTEMS,,,urn:nbn:de:0074-59-7,2002/6/6 0:00,http://ceur-ws.org/Vol-59/,http://www.wikidata.org/entity/Q113673540,Fourth International Bi-Conference Workshop on AGENT-ORIENTED INFORMATION SYSTEMS (AOIS-2002 at AAMAS*02),,,,,http://ceur-ws.org/Vol-59/,,
http://www.wikidata.org/entity/Q113546200,RuleML 2002,Proceedings of RuleML 2002 workshop,60,,RuleML 2002,conf/rml/2002,RuleML 2002,,,urn:nbn:de:0074-60-6,2002/7/16 0:00,http://ceur-ws.org/Vol-60/,http://www.wikidata.org/entity/Q113673694,RuleML 2002,,,,conf/rml/rml2002,http://ceur-ws.org/Vol-60/,,
http://www.wikidata.org/entity/Q113546199,"M-Services - Concepts, Approaches, and Tools",Proceedings of ISMIS '02 workshop,61,,ISMIS '02,conf/mservices/2002,"M-Services - Concepts, Approaches, and Tools",,,urn:nbn:de:0074-61-9,2002/8/23 0:00,http://ceur-ws.org/Vol-61/,http://www.wikidata.org/entity/Q113673695,"M-Services - Concepts, Approaches, and Tools",,,,conf/mservices/mservices2002,http://ceur-ws.org/Vol-61/,,
http://www.wikidata.org/entity/Q113546198,EON2002 Evaluation of Ontology-based Tools,Proceedings of EON2002 workshop,62,,EON2002,conf/eon/2002,EON2002 Evaluation of Ontology-based Tools,,,urn:nbn:de:0074-62-2,2002/9/20 0:00,http://ceur-ws.org/Vol-62/,http://www.wikidata.org/entity/Q113673696,EON2002 Evaluation of Ontology-based Tools,,,,conf/eon/eon2002,http://ceur-ws.org/Vol-62/,,
http://www.wikidata.org/entity/Q113546197,ADL 2002 2002 Workshop on Applications of Description Logics,Proceedings of ADL'02 workshop,63,,ADL'02,,ADL 2002 2002 Workshop on Applications of Description Logics,,,urn:nbn:de:0074-63-6,2002/10/28 0:00,http://ceur-ws.org/Vol-63/,http://www.wikidata.org/entity/Q113673697,ADL 2002 2002 Workshop on Applications of Description Logics,,,,,http://ceur-ws.org/Vol-63/,,
http://www.wikidata.org/entity/Q113546196,Ontologies and Semantic Interoperability,Proceedings of OSI'02 workshop,64,,OSI'02,,Ontologies and Semantic Interoperability,,,urn:nbn:de:0074-64-9,2002/11/4 0:00,http://ceur-ws.org/Vol-64/,http://www.wikidata.org/entity/Q113673698,Ontologies and Semantic Interoperability,,,,,http://ceur-ws.org/Vol-64/,,
http://www.wikidata.org/entity/Q113546195,PROMISE 2002 Prozessorientierte Methoden und Werkzeuge für die Entwicklung von Informationssystemen,Proceedings of PROMISE-2002 workshop,65,,PROMISE-2002,,PROMISE 2002 Prozessorientierte Methoden und Werkzeuge für die Entwicklung von Informationssystemen,,,urn:nbn:de:0074-65-2,2002/11/21 0:00,http://ceur-ws.org/Vol-65/,http://www.wikidata.org/entity/Q113673699,PROMISE 2002 Prozessorientierte Methoden und Werkzeuge für die Entwicklung von Informationssystemen,,,,,http://ceur-ws.org/Vol-65/,,
http://www.wikidata.org/entity/Q113546194,OAS'02 Ontologies in Agent Systems,Proceedings of OAS '02 workshop,66,,OAS '02,,OAS'02 Ontologies in Agent Systems,,,urn:nbn:de:0074-66-6,2003/1/13 0:00,http://ceur-ws.org/Vol-66/,http://www.wikidata.org/entity/Q113673701,OAS'02 Ontologies in Agent Systems,,,,,http://ceur-ws.org/Vol-66/,,
http://www.wikidata.org/entity/Q113546193,GWEM 2003 German Workshop on Experience Management,Proceedings of GWEM 2003 workshop,67,,GWEM 2003,,GWEM 2003 German Workshop on Experience Management,,,urn:nbn:de:0074-67-9,2003/3/26 0:00,http://ceur-ws.org/Vol-67/,http://www.wikidata.org/entity/Q113673703,GWEM 2003 German Workshop on Experience Management,,,,,http://ceur-ws.org/Vol-67/,,
http://www.wikidata.org/entity/Q113546192,WOW2003 Workshop Ontologie-basiertes Wissensmanagement,Proceedings of WOW2003 workshop,68,,WOW2003,conf/wow/2003,WOW2003 Workshop Ontologie-basiertes Wissensmanagement,,,urn:nbn:de:0074-68-2,2003/4/28 0:00,http://ceur-ws.org/Vol-68/,http://www.wikidata.org/entity/Q113673704,WOW2003 Workshop Ontologie-basiertes Wissensmanagement,,,,conf/wow/wow2003,http://ceur-ws.org/Vol-68/,,
http://www.wikidata.org/entity/Q113546191,AWRE02 The Seventh Australian Workshop on Requirements Engineering,Proceedings of AWRE02 workshop,69,,AWRE02,,AWRE02 The Seventh Australian Workshop on Requirements Engineering,,,urn:nbn:de:0074-69-0,2003/5/2 0:00,http://ceur-ws.org/Vol-69/,http://www.wikidata.org/entity/Q113673705,AWRE02 The Seventh Australian Workshop on Requirements Engineering,,,,,http://ceur-ws.org/Vol-69/,,
http://www.wikidata.org/entity/Q113546190,PGLDB'2003 I PGL DataBase Research Conference,Proceedings of PGLDB'2003 workshop,70,,PGLDB'2003,conf/pgldb/2003,PGLDB'2003 I PGL DataBase Research Conference,,,urn:nbn:de:0074-70-9,2003/5/16 0:00,http://ceur-ws.org/Vol-70/,http://www.wikidata.org/entity/Q113673706,PGLDB'2003 I PGL DataBase Research Conference,,,,conf/pgldb/pgldb2003,http://ceur-ws.org/Vol-70/,,
http://www.wikidata.org/entity/Q113546189,ODS 2003,Proceedings of ODS-2003 workshop,71,,ODS-2003,,ODS 2003,,,urn:nbn:de:0074-71-2,2003/6/2 0:00,http://ceur-ws.org/Vol-71/,http://www.wikidata.org/entity/Q113673707,ODS 2003,,,,,http://ceur-ws.org/Vol-71/,,
http://www.wikidata.org/entity/Q113546188,ICSTM2000 International Conference on Systems Thinking in Management,Proceedings of International Conference on Systems Thinking in Management 2000 workshop,72,,ICSTM 2000,conf/icstm/2000,ICSTM2000 International Conference on Systems Thinking in Management,,,urn:nbn:de:0074-72-6,2003/8/11 0:00,http://ceur-ws.org/Vol-72/,http://www.wikidata.org/entity/Q106337667,"ICSTM2000, International Conference on Systems Thinking in Management, Geelong, Australia, November 8-10, 2000",http://www.wikidata.org/entity/Q105696021,International Conference on Systems,1,,http://ceur-ws.org/Vol-72/,,
http://www.wikidata.org/entity/Q113546187,OAS'03 Ontologies in Agent Systems,Proceedings of OAS '03 workshop,73,,OAS '03,conf/oas/2003,OAS'03 Ontologies in Agent Systems,,,urn:nbn:de:0074-73-9,2003/8/11 0:00,http://ceur-ws.org/Vol-73/,http://www.wikidata.org/entity/Q113673709,OAS'03 Ontologies in Agent Systems,,,,conf/oas/oas2003,http://ceur-ws.org/Vol-73/,,
http://www.wikidata.org/entity/Q113546186,CAiSE '03 Forum,Proceedings of CAiSE Forum '03 Short Papers workshop,74,,CAiSE Forum '03 Short Papers,conf/caise/2003fo,CAiSE '03 Forum,,,urn:nbn:de:0074-74-2,2003/8/11 0:00,http://ceur-ws.org/Vol-74/,http://www.wikidata.org/entity/Q113673710,CAiSE '03 Forum,,,,conf/caise/caisefo2003,http://ceur-ws.org/Vol-74/,,
http://www.wikidata.org/entity/Q113546185,CAiSE '03 Workshops Proceedings,Proceedings of CAiSE '03 Workshops workshop,75,,CAiSE '03 Workshops,conf/caise/2003ws,CAiSE '03 Workshops Proceedings,,,urn:nbn:de:0074-75-6,2003/8/11 0:00,http://ceur-ws.org/Vol-75/,http://www.wikidata.org/entity/Q113673711,CAiSE '03,,,,conf/caise/caisews2003,http://ceur-ws.org/Vol-75/,,
http://www.wikidata.org/entity/Q113546184,VLDB 2003 PhD Workshop,Proceedings of VLDB 2003 PhD Workshop workshop,76,,VLDB 2003 PhD Workshop,conf/vldb/2003phd,VLDB 2003 PhD Workshop,,,urn:nbn:de:0074-76-9,2003/8/18 0:00,http://ceur-ws.org/Vol-76/,http://www.wikidata.org/entity/Q113673712,VLDB 2003 PhD Workshop,,,,conf/vldb/vldb2003phd,http://ceur-ws.org/Vol-76/,,
http://www.wikidata.org/entity/Q113546182,Design and Managementof Data Warehouses 2003,Proceedings of DMDW-2003 workshop,77,,DMDW-2003,conf/dmdw/2003,Design and Managementof Data Warehouses 2003,,,urn:nbn:de:0074-77-2,2003/9/22 0:00,http://ceur-ws.org/Vol-77/,http://www.wikidata.org/entity/Q106332355,"Design and Management of Data Warehouses 2003, 5th Intl. Workshop DMDW'2003, Berlin, Germany, September 8, 2003",http://www.wikidata.org/entity/Q105698581,Design and Management of Data Warehouses,5,,http://ceur-ws.org/Vol-77/,,
http://www.wikidata.org/entity/Q113546181,Answer Set ProgrammingAdvances in Theory and Implementation,Proceedings of ASP03 workshop,78,,ASP03,conf/asp/2003,Answer Set ProgrammingAdvances in Theory and Implementation,,,urn:nbn:de:0074-78-6,2003/10/8 0:00,http://ceur-ws.org/Vol-78/,http://www.wikidata.org/entity/Q106242858,"Answer Set Programming, Advances in Theory and Implementation, 2nd Intl. ASP'03 Workshop, Messina, Italy, September 26-28, 2003",http://www.wikidata.org/entity/Q105698522,Answer Set Programming,2,,http://ceur-ws.org/Vol-78/,,
http://www.wikidata.org/entity/Q113546180,Proceedings of the 10th International Workshop on Knowledge Representation meets Databases(KRDB2003),Proceedings of KRDB2003 workshop,79,,KRDB2003,conf/krdb/2003,Proceedings of the 10th International Workshop on Knowledge Representation meets Databases(KRDB2003),,,urn:nbn:de:0074-79-4,2003/9/3 0:00,http://ceur-ws.org/Vol-79/,,,,,,,http://ceur-ws.org/Vol-79/,,
http://www.wikidata.org/entity/Q113546179,Bildverarbeitung für die Medizin 2003,Proceedings of WMBV'2002 workshop,80,,WMBV'2002,conf/bildmed/2003,Bildverarbeitung für die Medizin 2003,,,urn:nbn:de:0074-80-2,2003/9/4 0:00,http://ceur-ws.org/Vol-80/,http://www.wikidata.org/entity/Q113673716,Bildverarbeitung für die Medizin 2003,,,,conf/bildmed/bildmed2003,http://ceur-ws.org/Vol-80/,,
http://www.wikidata.org/entity/Q113546178,Proceedings of the DL 2003 International Workshop on Description Logics (DL2003),Proceedings of DL2003 workshop,81,,DL 2003,conf/dlog/2003,Proceedings of the DL 2003 International Workshop on Description Logics (DL2003),,,urn:nbn:de:0074-81-5,2003/9/22 0:00,http://ceur-ws.org/Vol-81/,,,,,,,http://ceur-ws.org/Vol-81/,,
http://www.wikidata.org/entity/Q113546177,Semantic Integration,Proceedings of computer.science semantic.integration ontology schema semantic.web workshop,82,,computer.science semantic.integration ontology schema semantic.web,,Semantic Integration,,,urn:nbn:de:0074-82-9,2003/9/25 0:00,http://ceur-ws.org/Vol-82/,http://www.wikidata.org/entity/Q113673718,Semantic Integration,,,,,http://ceur-ws.org/Vol-82/,,
http://www.wikidata.org/entity/Q113546175,ISWC 2003 Workshop,Proceedings of SCISW 2003 workshop,83,,SCISW 2003,,ISWC 2003 Workshop,,,urn:nbn:de:0074-83-2,2003/10/9 0:00,http://ceur-ws.org/Vol-83/,http://www.wikidata.org/entity/Q48027371,2nd International Semantic Web Conference,http://www.wikidata.org/entity/Q6053150,International Semantic Web Conference,2,,http://ceur-ws.org/Vol-83/,,
http://www.wikidata.org/entity/Q113546174,ADIS 2001 Apoyo a la Decisión en Ingeniería del Software - Decision Support in Software Engineering,Proceedings of ADIS 2003 workshop,84,,ADIS 2003,conf/adis/2001,ADIS 2001 Apoyo a la Decisión en Ingeniería del Software - Decision Support in Software Engineering,,,urn:nbn:de:0074-84-5,2003/10/16 0:00,http://ceur-ws.org/Vol-84/,http://www.wikidata.org/entity/Q113673719,ADIS 2001 Apoyo a la Decisión en Ingeniería del Software - Decision Support in Software Engineering,,,,conf/adis/adis2001,http://ceur-ws.org/Vol-84/,,
http://www.wikidata.org/entity/Q113546173,Knowledge Management and Philosophy,Proceedings of PKM'03 workshop,85,,PKM'03,,Knowledge Management and Philosophy,,,urn:nbn:de:0074-85-9,2003/10/16 0:00,http://ceur-ws.org/Vol-85/,http://www.wikidata.org/entity/Q113673722,Knowledge Management and Philosophy,,,,,http://ceur-ws.org/Vol-85/,,
http://www.wikidata.org/entity/Q113546172,Advances in Modal Logic 2002,Proceedings of AiML 2002 workshop,86,,AiML 2002,,Advances in Modal Logic 2002,,,urn:nbn:de:0074-86-2,2003/10/21 0:00,http://ceur-ws.org/Vol-86/,http://www.wikidata.org/entity/Q113673723,Advances in Modal Logic 2002,,,,,http://ceur-ws.org/Vol-86/,,
http://www.wikidata.org/entity/Q113546170,EON2003 Evaluation of Ontology-based Tools,Proceedings of EON2003 workshop,87,,EON2003,conf/eon/2003,EON2003 Evaluation of Ontology-based Tools,,,urn:nbn:de:0074-87-5,2003/11/4 0:00,http://ceur-ws.org/Vol-87/,http://www.wikidata.org/entity/Q113673724,EON2003 Evaluation of Ontology-based Tools,,,,conf/eon/eon2003,http://ceur-ws.org/Vol-87/,,
http://www.wikidata.org/entity/Q113546168,ADIS 2002 Apoyo a la Decisión en Ingeniería del Software - Decision Support in Software Engineering,Proceedings of ADIS 2002 workshop,88,,ADIS 2002,conf/adis/2002,ADIS 2002 Apoyo a la Decisión en Ingeniería del Software - Decision Support in Software Engineering,,,urn:nbn:de:0074-88-9,2003/11/5 0:00,http://ceur-ws.org/Vol-88/,http://www.wikidata.org/entity/Q113673726,ADIS 2002 Apoyo a la Decisión en Ingeniería del Software - Decision Support in Software Engineering,,,,conf/adis/adis2002,http://ceur-ws.org/Vol-88/,,
http://www.wikidata.org/entity/Q113546167,PSSS1 Practical and Scalable Semantic Systems,Proceedings of First International Workshop on Practical and Scalable Semantic Systems workshop,89,,First International Workshop on Practical and Scalable Semantic Systems,conf/psss/2003,PSSS1 Practical and Scalable Semantic Systems,,,urn:nbn:de:0074-89-7,2003/11/11 0:00,http://ceur-ws.org/Vol-89/,http://www.wikidata.org/entity/Q113673727,PSSS1 Practical and Scalable Semantic Systems,,,,conf/psss/psss2003,http://ceur-ws.org/Vol-89/,,
http://www.wikidata.org/entity/Q113546165,FIMI '03 Workshop on Frequent Itemset Mining Implementations,Proceedings of FIMI'03 workshop,90,,FIMI'03,conf/fimi/2003,FIMI '03 Workshop on Frequent Itemset Mining Implementations,,,urn:nbn:de:0074-90-1,2003/12/1 0:00,http://ceur-ws.org/Vol-90/,http://www.wikidata.org/entity/Q113673729,FIMI '03 Workshop on Frequent Itemset Mining Implementations,,,,conf/fimi/fimi2003,http://ceur-ws.org/Vol-90/,,
http://www.wikidata.org/entity/Q113546164,MIXER '04 Exploring the Design and Engineering of Mixed Reality Systems,Proceedings of MIXER Workshop Proceedings 2004 workshop,91,,MIXER Workshop Proceedings 2004,conf/mixer/2004,MIXER '04 Exploring the Design and Engineering of Mixed Reality Systems,,,urn:nbn:de:0074-91-4,2004/1/8 0:00,http://ceur-ws.org/Vol-91/,http://www.wikidata.org/entity/Q113673730,MIXER '04 Exploring the Design and Engineering of Mixed Reality Systems,,,,conf/mixer/mixer2004,http://ceur-ws.org/Vol-91/,,
http://www.wikidata.org/entity/Q113546163,Latin-American Workshop on Non-Monotonic Reasoning,Proceedings of CEUR proceedings Latin-American Workshop on NMR (LA-NMR04) workshop,92,,CEUR proceedings Latin-American Workshop on NMR (LA-NMR04),conf/lanmr/2004,Latin-American Workshop on Non-Monotonic Reasoning,,,urn:nbn:de:0074-92-8,2004/2/28 0:00,http://ceur-ws.org/Vol-92/,http://www.wikidata.org/entity/Q106338774,"Latin-American Workshop on Non-Monotonic Reasoning, 1st Intl. LA-NMR04 Workshop, Antiguo Colegio de San Ildefonso, Mexico City, D.F , Mexico, April 26th 2004",,,,,http://ceur-ws.org/Vol-92/,,
